report_month,ticker,revenue_ttm_bn_vnd,net_income_ttm_bn_vnd,eps_ttm_vnd,roe_pct,gross_margin_pct,debt_to_equity,current_ratio,cash_ratio,inventory_ratio_pct,receivable_days,interest_coverage,operating_cashflow_bn_vnd,pre_sales_bn_vnd,backlog_bn_vnd,legal_issue_flag,bond_pressure_flag,project_handover_score,macro_sentiment_idx,mortgage_rate_pct,financing_access_idx,policy_support_idx
2022-08-31 0:00:00,ILZ,411.8,17.7,128,0.5,9.9,1.39,1.6,0.37,39.9,62.2,2.39,-0.3,306.0,588.5,0,0,66.0,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,ILZ,415.8,16.6,120,0.5,9.4,1.18,1.43,0.44,36.8,61.7,1.9,8.2,288.9,524.4,0,0,53.4,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,ILZ,406.0,2.5,18,0.1,10.1,1.22,1.25,0.48,41.7,58.5,2.31,-7.0,300.9,821.8,0,0,67.1,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,ILZ,422.9,1.0,7,0.0,10.0,1.24,1.53,0.43,40.7,58.0,0.96,-9.4,339.1,963.0,0,0,68.4,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,ILZ,407.5,18.4,133,0.6,10.0,1.25,1.72,0.43,43.7,57.0,3.23,6.1,286.1,625.6,0,0,73.6,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,ILZ,415.1,9.2,67,0.3,9.0,1.29,1.45,0.38,39.6,78.1,2.26,-3.8,337.6,775.5,1,0,53.8,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,ILZ,430.1,10.1,73,0.3,11.4,1.3,1.61,0.45,37.0,57.7,2.13,-1.8,343.8,896.9,0,1,55.0,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,ILZ,414.6,10.0,72,0.3,8.5,1.35,1.5,0.29,41.9,55.5,2.19,-5.0,268.1,659.0,0,0,64.0,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,ILZ,416.8,18.0,130,0.6,9.3,1.23,1.54,0.42,45.8,57.2,3.3,3.8,313.3,874.1,1,0,59.1,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,ILZ,426.6,17.5,127,0.5,12.1,1.19,1.54,0.43,43.5,62.9,3.45,12.0,298.7,638.7,0,0,62.1,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,ILZ,419.3,13.5,98,0.4,11.4,1.09,1.34,0.49,37.4,68.8,2.94,5.9,360.8,652.1,0,0,67.6,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,ILZ,420.6,26.5,192,0.8,11.0,1.23,1.37,0.44,41.5,62.0,3.81,21.7,278.5,487.9,0,0,72.6,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,ILZ,405.8,0.9,7,0.0,9.7,1.29,1.61,0.43,35.5,54.9,2.97,-9.7,303.5,455.3,1,0,64.8,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,ILZ,434.2,16.4,118,0.5,12.6,1.21,1.38,0.47,39.4,60.9,3.31,5.4,352.3,539.2,0,0,67.9,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,ILZ,427.5,14.4,105,0.4,12.5,1.24,1.55,0.38,33.5,56.6,3.97,4.7,318.1,774.1,0,0,62.2,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,ILZ,444.3,24.3,176,0.8,11.5,1.22,1.56,0.47,45.0,56.7,3.42,12.6,381.5,716.4,0,0,63.7,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,ILZ,439.9,36.0,261,1.1,14.6,1.19,1.45,0.41,47.8,36.2,3.3,15.1,435.2,1069.0,0,0,64.4,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,ILZ,424.7,26.2,190,0.8,10.8,1.05,1.41,0.47,37.8,33.7,2.62,27.4,317.7,635.0,0,0,69.3,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,ILZ,432.6,25.7,186,0.8,14.2,1.1,1.5,0.46,41.7,51.3,4.36,8.9,322.7,653.5,0,0,67.4,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,ILZ,449.2,23.2,168,0.7,12.1,0.97,1.59,0.48,46.6,61.3,4.8,11.7,317.6,669.8,0,1,60.3,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,ILZ,448.0,25.2,182,0.8,12.7,1.25,1.44,0.43,43.3,63.2,3.32,12.4,388.3,832.9,0,0,53.1,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,ILZ,457.7,27.3,198,0.8,13.5,1.19,1.43,0.41,47.7,64.3,3.49,10.8,392.0,511.5,0,0,63.7,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,ILZ,445.0,34.1,247,1.1,12.9,1.14,1.28,0.43,42.0,50.8,4.49,12.4,386.3,914.5,0,0,63.4,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,ILZ,427.5,33.4,242,1.0,14.4,1.17,1.4,0.55,39.9,55.7,4.8,19.6,319.4,783.8,0,0,65.8,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,ILZ,450.0,25.0,181,0.8,11.2,1.14,1.64,0.44,44.5,48.6,2.26,16.6,373.9,1051.2,0,0,58.9,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,ILZ,450.3,13.7,99,0.4,9.8,0.98,1.59,0.53,38.9,58.0,4.04,5.8,347.2,689.7,0,0,67.3,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,ILZ,454.4,21.2,153,0.7,13.4,1.15,1.55,0.45,42.6,38.5,5.37,19.0,360.7,580.2,0,0,60.0,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,ILZ,488.7,35.4,257,1.1,12.7,0.97,1.46,0.43,36.3,49.9,2.73,17.9,362.9,911.8,0,0,58.0,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,ILZ,466.2,36.5,265,1.1,13.7,1.08,1.84,0.38,41.2,63.1,3.06,35.3,360.6,1029.3,0,0,67.6,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,ILZ,536.2,24.4,176,0.8,12.8,1.11,1.42,0.4,38.4,51.0,4.58,4.6,470.5,1101.9,0,1,65.6,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,ILZ,537.0,52.8,382,1.6,15.0,1.19,1.43,0.41,39.0,53.5,4.71,45.8,506.2,1031.1,0,0,64.4,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,ILZ,530.0,51.2,371,1.6,13.9,1.09,1.62,0.41,46.2,55.3,2.88,29.1,447.3,1160.8,0,0,69.0,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,ILZ,526.5,40.4,293,1.2,15.0,1.2,1.76,0.48,40.6,49.9,4.38,20.3,365.3,504.7,1,0,60.9,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,ILZ,508.0,46.1,334,1.4,15.8,1.16,1.56,0.37,45.9,70.7,4.59,17.8,335.3,843.8,1,0,67.8,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,ILZ,519.0,45.1,326,1.4,14.7,1.14,1.69,0.32,40.4,49.9,4.45,33.4,467.2,1291.8,0,0,65.2,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,ILZ,506.2,24.6,178,0.8,13.4,1.17,1.5,0.42,43.5,63.1,3.55,15.0,470.1,1012.9,0,0,62.2,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,ILZ,505.9,48.8,353,1.5,15.0,1.08,1.43,0.56,43.2,49.0,3.87,36.1,395.5,930.5,0,0,70.6,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,ILZ,501.2,56.4,408,1.7,16.6,0.92,1.77,0.48,45.5,41.4,6.55,59.1,393.5,1175.3,0,0,59.1,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,ILZ,511.0,49.5,358,1.5,14.7,1.18,1.7,0.42,42.1,54.4,3.94,14.3,409.1,796.4,0,1,68.8,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,ILZ,503.3,25.0,181,0.8,14.2,1.21,1.79,0.44,46.3,55.2,4.27,5.4,431.2,682.0,1,0,60.2,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,ILZ,489.5,43.1,312,1.3,15.2,1.25,1.4,0.45,43.8,52.0,4.91,20.8,514.4,1156.6,0,0,73.6,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,IPA,5302.5,666.7,649,2.8,19.2,1.22,1.65,0.44,39.5,60.7,5.37,520.2,3798.8,8849.2,0,0,80.1,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,IPA,5304.8,551.7,537,2.4,17.0,1.02,1.65,0.5,40.0,57.7,5.4,268.0,3174.4,4214.9,0,0,71.9,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,IPA,5253.5,731.2,712,3.1,19.0,1.3,1.45,0.46,39.8,40.1,4.83,663.8,3873.6,5545.6,0,0,67.0,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,IPA,5182.8,813.9,793,3.5,21.3,1.12,1.81,0.52,35.9,52.0,5.8,905.9,4508.3,10346.0,0,0,64.7,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,IPA,5167.8,620.4,604,2.6,18.0,1.15,1.69,0.47,37.9,48.9,5.03,622.1,4422.3,9928.7,0,0,61.3,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,IPA,5233.6,582.0,567,2.5,16.8,1.09,1.5,0.43,46.2,61.0,5.64,458.4,4762.9,11651.3,0,0,77.3,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,IPA,5019.1,497.0,484,2.1,18.8,1.09,1.56,0.42,43.2,48.2,5.61,375.6,4389.7,8584.3,1,0,77.5,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,IPA,5037.8,466.7,455,2.0,18.2,1.27,1.64,0.38,43.7,45.3,3.6,210.3,4164.3,5780.1,0,0,74.4,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,IPA,5127.8,541.0,527,2.3,14.8,1.26,1.46,0.35,42.4,52.3,3.56,281.9,4842.0,8880.3,0,0,76.6,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,IPA,5209.1,554.3,540,2.4,16.8,1.06,1.6,0.54,39.4,53.9,5.76,444.1,4360.1,12311.1,0,0,78.3,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,IPA,5112.3,619.4,603,2.6,17.0,1.04,1.59,0.53,44.7,64.4,3.91,363.1,4231.8,11077.6,1,0,66.1,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,IPA,5259.8,664.2,647,2.8,17.0,1.15,1.71,0.41,44.8,60.7,5.17,306.0,4780.2,12270.9,0,0,59.1,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,IPA,5134.1,359.0,350,1.5,17.0,1.21,1.52,0.44,45.0,41.4,4.63,127.4,3902.5,10564.5,0,0,82.7,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,IPA,5254.6,604.2,589,2.6,17.0,1.29,1.43,0.43,45.1,59.0,4.14,502.8,4208.7,10732.8,0,0,67.2,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,IPA,5066.6,405.9,395,1.7,13.5,1.38,1.41,0.37,43.0,65.0,3.62,333.8,4435.7,8050.4,0,0,75.6,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,IPA,4805.5,405.5,395,1.7,16.0,1.25,1.46,0.48,46.8,45.0,4.76,147.8,4086.3,7041.2,0,0,64.0,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,IPA,4757.2,354.0,345,1.5,12.6,1.46,1.33,0.45,38.7,56.1,2.39,106.8,3598.7,5365.6,0,0,63.2,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,IPA,4878.3,338.1,329,1.4,15.2,1.28,1.71,0.37,39.5,65.5,2.48,253.8,4330.5,8460.6,0,0,70.2,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,IPA,4815.6,202.5,197,0.9,13.7,1.35,1.53,0.39,42.9,53.1,2.66,128.0,3834.0,5074.1,0,0,68.0,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,IPA,4587.9,243.8,238,1.0,13.0,1.24,1.47,0.39,44.7,65.0,3.03,69.7,3518.1,6841.4,1,0,57.8,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,IPA,4668.8,353.0,344,1.5,13.8,1.3,1.31,0.39,40.6,57.5,3.6,206.1,3877.7,8632.1,0,0,75.0,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,IPA,4549.9,177.3,173,0.8,12.1,1.3,1.48,0.42,43.2,53.2,2.39,60.5,2536.2,4681.0,1,0,73.4,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,IPA,4636.2,478.9,467,2.0,14.4,1.23,1.56,0.39,41.4,64.1,4.12,405.1,3556.1,7583.3,1,0,73.7,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,IPA,4471.5,321.4,313,1.4,13.7,1.29,1.44,0.33,44.2,71.5,3.46,268.3,3395.5,9769.7,0,0,73.5,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,IPA,4482.7,117.0,114,0.5,11.9,1.35,1.47,0.44,43.4,69.4,3.19,75.4,3174.8,7541.9,0,0,81.3,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,IPA,4573.4,461.3,449,2.0,14.5,1.33,1.38,0.37,47.1,69.4,3.31,425.3,3371.5,8450.5,1,0,86.4,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,IPA,4265.2,331.0,322,1.4,15.5,1.38,1.64,0.26,45.3,63.6,1.86,69.5,3228.7,5218.2,0,1,68.7,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,IPA,4319.3,180.4,176,0.8,13.1,1.16,1.34,0.47,44.1,57.7,3.6,75.1,2480.1,6266.7,0,0,73.5,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,IPA,4401.8,255.8,249,1.1,14.8,1.22,1.55,0.43,40.9,58.5,3.63,204.2,2750.8,5816.8,0,0,68.0,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,IPA,4483.9,324.1,316,1.4,12.7,1.35,1.43,0.39,47.0,67.7,4.91,45.8,3408.7,7354.2,0,0,69.5,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,IPA,4607.6,365.2,356,1.6,13.2,1.29,1.11,0.44,51.0,49.4,3.22,266.7,3459.6,4556.9,0,0,72.1,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,IPA,4672.2,187.0,182,0.8,12.3,1.39,1.47,0.47,42.1,59.9,1.45,49.7,3644.7,5540.6,0,0,75.8,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,IPA,4812.1,481.0,469,2.1,14.9,1.16,1.58,0.5,46.0,51.4,4.49,447.8,3402.4,4392.3,0,0,85.7,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,IPA,5143.3,380.0,370,1.6,15.1,1.25,1.58,0.42,45.9,80.7,4.29,195.7,4013.9,6758.4,0,0,69.5,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,IPA,4989.4,382.0,372,1.6,16.6,1.18,1.53,0.41,45.9,51.6,4.98,169.7,4702.6,10170.8,0,0,68.4,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,IPA,4915.5,384.0,374,1.6,14.0,1.18,1.59,0.47,45.1,64.8,3.64,293.2,3923.9,9062.6,0,1,68.9,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,IPA,5314.3,378.6,369,1.6,14.8,1.2,1.55,0.45,39.2,57.5,2.56,309.5,4558.7,7349.4,0,0,67.7,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,IPA,5434.1,327.9,319,1.4,15.7,1.26,1.65,0.47,36.9,51.5,3.94,165.8,4658.9,8711.9,0,0,78.4,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,IPA,5484.8,500.8,488,2.1,17.7,1.25,1.82,0.44,42.1,48.0,5.6,340.0,4066.0,10620.9,0,0,78.0,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,IPA,5375.3,473.6,461,2.0,15.0,1.27,1.73,0.54,46.2,57.7,3.77,274.5,4447.0,7162.5,0,0,71.5,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,IPA,5153.2,455.5,444,1.9,16.1,1.2,1.7,0.52,42.7,62.0,4.34,385.2,4516.0,11683.0,0,0,73.9,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,IPA,4962.1,640.3,624,2.7,17.2,1.18,1.57,0.47,39.6,55.0,4.84,646.7,3352.3,4556.6,0,0,72.7,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,IPA,4859.6,547.2,533,2.3,16.0,1.2,1.95,0.34,44.4,39.9,4.76,428.8,3945.2,5827.0,0,0,62.5,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,IPA,5147.3,605.7,590,2.6,17.3,1.1,1.76,0.48,42.6,53.9,5.24,263.3,4870.0,6067.6,0,0,67.9,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,IPA,5170.7,526.5,513,2.2,15.8,1.14,1.51,0.35,45.2,57.1,4.35,283.0,3771.0,5881.0,0,0,72.4,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,IPA,5420.4,482.7,470,2.1,14.6,1.12,1.6,0.37,44.5,63.5,4.39,344.2,3987.8,9529.7,0,0,77.6,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,IPA,5760.1,556.3,542,2.4,16.2,1.17,1.29,0.47,47.7,67.3,4.92,435.6,4618.2,9797.7,0,0,66.3,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,IPA,5898.3,711.2,693,3.0,16.3,1.19,1.55,0.42,40.6,43.9,6.17,574.9,4829.1,10008.6,0,0,68.0,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,IPA,5665.6,577.1,562,2.5,17.4,1.27,1.63,0.39,38.6,45.9,3.49,450.0,5073.7,7547.2,0,0,83.5,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,IPA,5679.6,530.5,517,2.3,15.9,1.05,1.68,0.56,39.6,56.0,4.01,292.1,4597.4,11767.7,0,0,77.1,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,IPA,5783.4,581.7,567,2.5,18.0,1.16,1.86,0.52,39.5,52.3,4.97,330.8,4977.9,12020.5,0,1,63.3,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,IPA,5653.8,579.5,565,2.5,15.5,1.13,1.63,0.52,41.3,54.1,4.71,412.6,5129.4,13529.2,0,0,64.8,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,IPA,5785.0,516.6,503,2.2,16.8,1.21,1.48,0.35,46.5,49.1,3.98,458.9,4276.3,10245.7,0,0,61.2,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,IPA,5634.2,609.2,593,2.6,18.4,1.28,1.22,0.44,49.3,65.5,3.33,441.6,4651.7,12330.4,0,0,66.6,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,IPA,5524.8,385.1,375,1.6,16.4,1.22,1.57,0.54,41.2,53.1,5.17,233.2,4128.1,8532.1,0,0,68.5,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,IPA,5474.4,654.4,637,2.8,16.7,1.11,1.4,0.54,39.3,60.6,4.53,579.6,4227.9,12096.9,0,0,75.8,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,IPA,5751.1,548.5,534,2.3,18.8,1.12,1.55,0.47,45.1,47.9,5.52,203.7,4897.1,8690.5,0,0,70.2,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,IPA,5634.8,586.8,572,2.5,18.8,1.1,1.73,0.42,40.3,69.0,5.87,565.8,4567.9,8979.6,0,0,72.5,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,IPA,5771.7,748.6,729,3.2,17.1,1.12,1.44,0.48,46.0,54.3,4.92,709.3,5092.9,7264.2,0,0,70.5,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,IPA,6410.5,744.3,725,3.2,16.5,1.18,1.42,0.52,38.7,54.6,3.98,392.9,5172.3,10655.6,0,0,64.3,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,IRQ,11876.9,1179.1,433,2.8,17.6,0.85,1.44,0.51,44.3,67.1,7.35,977.0,11666.9,21925.2,0,0,65.4,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,IRQ,11962.2,1003.4,369,2.4,17.5,0.95,1.64,0.55,40.6,62.9,4.72,956.3,8413.0,19248.4,0,0,78.5,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,IRQ,11706.6,1574.3,578,3.8,18.5,1.05,1.57,0.48,37.1,84.6,5.43,1653.3,11707.9,21126.1,0,0,77.8,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,IRQ,11288.1,1530.6,562,3.7,17.9,1.16,1.74,0.48,47.4,64.7,5.22,683.7,9244.0,25991.5,0,0,72.9,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,IRQ,11459.4,1308.5,481,3.2,15.9,1.07,1.64,0.47,35.1,67.8,4.93,910.8,11395.8,23461.1,0,0,64.8,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,IRQ,11541.2,1140.0,419,2.7,17.5,0.92,1.54,0.57,40.3,56.9,6.07,1039.7,8077.7,18694.0,0,1,82.3,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,IRQ,11534.4,620.5,228,1.5,15.4,1.04,1.4,0.53,39.1,57.9,5.09,317.4,9110.2,13482.0,1,0,76.3,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,IRQ,11362.6,1021.8,375,2.5,18.9,0.99,1.59,0.45,45.1,72.7,6.63,329.7,8877.9,15554.0,0,0,71.7,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,IRQ,11387.3,673.8,248,1.6,14.7,1.01,1.6,0.6,45.1,72.7,5.05,253.7,9125.9,24502.3,1,0,70.6,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,IRQ,11641.2,1039.0,382,2.5,16.1,1.02,1.59,0.44,37.3,73.3,4.93,354.9,8345.6,23340.0,0,0,70.7,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,IRQ,11530.5,1145.2,421,2.8,18.0,0.97,1.62,0.45,41.4,59.5,5.66,740.3,9693.6,27179.1,0,0,64.0,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,IRQ,11478.5,1350.2,496,3.3,18.5,0.97,1.66,0.54,31.8,62.3,6.12,1502.2,10451.6,24567.9,0,0,63.9,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,IRQ,11235.9,963.6,354,2.3,16.3,0.98,1.78,0.32,36.7,67.9,4.67,677.7,8693.1,16803.2,0,1,74.7,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,IRQ,10929.5,1447.9,532,3.5,17.8,1.16,1.41,0.42,35.7,64.5,6.11,773.5,10314.9,19639.5,1,0,74.4,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,IRQ,10571.9,933.8,343,2.3,15.5,1.07,1.58,0.41,40.1,74.1,6.2,808.4,8932.9,20509.9,0,0,69.5,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,IRQ,10347.4,713.1,262,1.7,14.0,1.1,1.54,0.48,37.8,49.2,3.37,585.7,7980.2,15495.1,0,0,71.4,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,IRQ,10514.2,676.5,249,1.6,14.2,1.14,1.58,0.42,38.1,67.3,4.43,417.4,7727.8,18707.6,0,0,69.8,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,IRQ,10194.2,854.5,314,2.1,15.4,1.02,1.45,0.45,36.6,58.7,5.71,660.0,7645.7,22075.3,0,1,79.2,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,IRQ,9676.4,713.4,262,1.7,13.8,1.1,1.47,0.48,39.6,65.3,4.03,572.9,7616.6,22697.4,1,0,67.1,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,IRQ,9651.1,827.4,304,2.0,13.4,1.01,1.33,0.48,36.2,85.1,5.87,363.0,6814.8,19318.1,0,0,67.9,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,IRQ,10223.2,1083.3,398,2.6,16.0,0.99,1.55,0.43,38.8,78.2,6.58,605.8,8316.4,19964.2,0,0,65.0,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,IRQ,10291.2,710.5,261,1.7,11.8,1.08,1.24,0.49,39.3,88.1,2.27,554.4,8039.9,17578.8,0,0,74.5,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,IRQ,10517.8,771.3,283,1.9,15.8,1.07,1.5,0.46,41.2,71.3,5.44,416.1,7675.9,20250.9,1,0,66.1,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,IRQ,10312.5,570.5,210,1.4,13.4,1.2,1.66,0.4,37.8,88.5,3.68,299.8,8856.9,18864.4,0,0,71.1,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,IRQ,10239.8,526.3,193,1.3,13.4,1.29,1.64,0.38,36.1,62.7,2.96,324.7,6316.0,10009.9,0,0,73.1,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,IRQ,9799.2,625.6,230,1.5,13.8,1.27,1.47,0.44,42.3,70.6,4.49,181.8,6747.9,19819.6,0,0,68.2,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,IRQ,9469.5,460.4,169,1.1,13.6,1.1,1.79,0.48,41.0,84.1,2.53,231.8,5107.1,14440.6,0,0,72.2,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,IRQ,9406.6,945.9,348,2.3,15.5,1.11,1.61,0.43,38.9,78.2,4.4,548.7,4923.4,14580.3,0,0,82.3,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,IRQ,9748.4,969.6,356,2.3,14.6,1.14,1.71,0.44,39.0,75.9,3.79,976.7,7399.2,21686.7,0,0,77.9,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,IRQ,9752.4,728.3,268,1.8,12.3,1.14,1.6,0.41,39.2,74.7,3.5,542.5,6488.5,12516.8,0,0,68.7,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,IRQ,9881.4,879.4,323,2.1,13.6,0.99,1.46,0.47,37.1,78.5,3.75,777.0,7454.5,19229.9,0,0,67.4,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,IRQ,10077.1,1101.0,405,2.7,16.3,1.03,1.5,0.49,39.9,65.8,4.22,847.1,7347.7,9997.9,1,0,75.8,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,IRQ,10542.1,967.8,356,2.3,14.6,1.04,1.49,0.47,40.5,78.9,6.23,528.9,8762.6,26219.7,0,0,82.0,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,IRQ,10357.4,453.9,167,1.1,12.7,1.07,1.51,0.47,45.1,73.8,5.09,42.2,6997.6,17658.4,0,0,79.5,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,IRQ,11004.1,1351.7,497,3.3,17.4,0.94,1.51,0.4,36.2,73.8,5.27,1247.5,9076.5,18140.9,1,0,72.9,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,IRQ,10815.3,472.4,174,1.1,13.9,1.09,1.46,0.44,37.3,75.3,2.96,180.4,7076.9,13967.2,0,0,67.3,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,IRQ,10755.3,848.2,312,2.0,16.1,1.06,1.48,0.49,40.1,81.8,6.08,357.5,8610.1,19071.2,0,0,81.0,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,IRQ,10534.6,1206.6,443,2.9,16.6,0.94,1.32,0.57,38.5,70.3,6.35,786.2,8987.0,11953.3,0,0,81.5,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,IRQ,10986.0,881.4,324,2.1,17.1,1.05,1.64,0.44,45.5,72.7,6.2,261.5,6719.1,18740.1,0,0,76.7,53.6,8.91,54.6,63.8
